clmn1,clmn2,clmn3,clmn4,clmn5,clmn6,clmn7,clmn8,clmn9,clmn10,clmn11,clmn12,clmn13,clmn14,clmn15,clmn16,clmn17,clmn18,clmn19,clmn20,clmn21,clmn22,clmn23,clmn24,lbl,Out_num
10,6,5.462047785,450.0,4,6,537.5,487.5,300.0,4.0,1000.0,0.005,0,0,0,1,0,0,1,0,1,0,0,0,False,0.0636582817
10,12,11.0993738,612.5,1,2,325.0,512.5,200.0,3.0,600.0,0.02,0,0,0,1,1,0,0,0,1,0,0,0,False,0.038769949625
3,12,4.741178024,587.5,4,1,487.5,425.0,200.0,3.0,600.0,0.03,0,0,0,1,0,0,0,1,0,0,0,1,False,0.025044558175
1,9,1.670268562,387.5,1,3,550.0,537.5,200.0,4.0,600.0,0.005,1,0,0,0,0,0,0,1,0,1,0,0,True,4.1671249999999995e-09
9,13,2.50569307,575.0,3,6,337.5,312.5,200.0,2.0,400.0,0.025,1,0,0,0,1,0,0,0,0,0,1,0,True,2.703e-09
2,13,1.704988835,475.0,7,2,337.5,587.5,200.0,2.0,300.0,0.01,0,1,0,0,0,1,0,0,0,0,0,1,True,1.2935e-13
2,4,1.122620373,325.0,3,1,375.0,600.0,300.0,3.0,500.0,0.015,1,0,0,0,0,0,1,0,0,0,1,0,True,2.2525e-09
4,13,0.148823399,412.5,1,10,537.5,550.0,300.0,1.0,300.0,0.015,0,1,0,0,0,0,0,1,0,1,0,0,True,1.285e-18
4,9,1.985605158,612.5,6,1,325.0,425.0,400.0,3.0,900.0,0.045,1,0,0,0,1,0,0,0,1,0,0,0,True,2.73e-08
1,12,4.675538703,350.0,3,1,475.0,562.5,200.0,4.0,600.0,0.045,0,0,1,0,0,0,1,0,0,1,0,0,False,0.0248325727
13,4,1.861907945,387.5,2,1,375.0,412.5,400.0,2.0,700.0,0.03,0,0,0,1,0,0,1,0,1,0,0,0,False,0.01253104775
10,7,11.45664609,462.5,3,1,600.0,462.5,300.0,4.0,1100.0,0.025,0,0,1,0,1,0,0,0,0,0,1,0,False,0.039798789
7,5,1.225278089,512.5,4,1,362.5,612.5,300.0,2.0,400.0,0.04,1,0,0,0,1,0,0,0,1,0,0,0,True,4.7302499999999995e-09
9,5,2.389332218,475.0,5,3,350.0,475.0,300.0,3.0,600.0,0.04,0,1,0,0,0,0,0,1,0,0,1,0,True,1.89e-06
2,8,2.659120856,437.5,1,3,375.0,525.0,400.0,3.0,700.0,0.045,0,1,0,0,1,0,0,0,0,0,0,1,True,2.1450000000000003e-05
11,0,2.23558963,587.5,2,1,525.0,375.0,200.0,4.0,600.0,0.005,0,1,0,0,0,0,0,1,0,0,1,0,True,1.179375e-06
0,3,6.832945648,375.0,1,3,550.0,412.5,300.0,5.0,800.0,0.04,0,0,0,1,1,0,0,0,0,0,1,0,False,0.074015358375
4,6,1.20799957,325.0,3,3,600.0,337.5,300.0,4.0,700.0,0.05,0,0,0,1,0,0,1,0,1,0,0,0,False,0.018011716575
0,5,2.874399185,612.5,6,3,525.0,350.0,300.0,4.0,600.0,0.03,1,0,0,0,0,0,0,1,0,0,1,0,True,2.9282499999999997e-09
7,8,0.84232731,450.0,2,1,350.0,562.5,200.0,1.0,200.0,0.03,0,0,1,0,0,0,0,1,0,0,1,0,True,2.2392500000000001e-07
4,2,3.17892875,337.5,1,2,425.0,512.5,200.0,1.0,200.0,0.02,0,1,0,0,0,0,0,1,0,0,0,1,True,3.9600000000000004e-15
7,6,2.242120626,587.5,6,7,487.5,462.5,300.0,2.0,500.0,0.05,1,0,0,0,0,0,0,1,0,1,0,0,True,6.53225e-09
1,11,8.448372848,612.5,2,3,400.0,425.0,300.0,5.0,1000.0,0.035,0,0,0,1,0,0,1,0,0,1,0,0,False,0.056392654
7,2,1.425310841,487.5,3,1,550.0,475.0,300.0,2.0,500.0,0.02,0,0,1,0,1,0,0,0,1,0,0,0,True,0.000807419525
5,9,3.522081326,625.0,1,1,375.0,537.5,300.0,3.0,600.0,0.015,0,0,0,1,0,1,0,0,0,0,0,1,False,0.01394715
6,5,2.227875683,625.0,4,1,475.0,625.0,200.0,2.0,300.0,0.045,0,0,0,1,0,0,0,1,0,0,0,1,False,0.00346149375
2,10,6.695666684,362.5,1,2,387.5,337.5,300.0,4.0,900.0,0.015,1,0,0,0,0,1,0,0,0,0,1,0,True,0.000235254
8,2,0.874571147,350.0,8,1,425.0,512.5,300.0,2.0,500.0,0.05,0,1,0,0,1,0,0,0,0,1,0,0,True,1.102e-09
11,3,4.778037556,387.5,4,2,350.0,412.5,200.0,4.0,700.0,0.045,0,0,1,0,0,0,1,0,1,0,0,0,False,0.03300275095
0,4,6.073306631,362.5,3,4,562.5,612.5,200.0,3.0,400.0,0.035,1,0,0,0,1,0,0,0,0,0,0,1,True,3.28e-08
5,1,4.501953641,325.0,1,1,350.0,600.0,200.0,3.0,400.0,0.005,0,1,0,0,0,0,1,0,0,0,0,1,True,2.677875e-06
3,7,2.94211403,612.5,7,5,362.5,512.5,300.0,3.0,600.0,0.035,0,0,1,0,0,0,1,0,1,0,0,0,False,0.0069802084
13,7,5.88886887,500.0,6,2,312.5,575.0,300.0,3.0,800.0,0.01,0,1,0,0,1,0,0,0,0,1,0,0,False,0.0016930017
3,5,2.234698677,537.5,4,3,487.5,537.5,300.0,3.0,600.0,0.045,0,1,0,0,0,0,1,0,0,0,1,0,True,1.5795e-06
4,10,3.394970936,487.5,3,3,362.5,312.5,300.0,3.0,700.0,0.015,1,0,0,0,0,0,0,1,1,0,0,0,True,2.1875e-08
1,11,3.679577549,487.5,3,2,612.5,487.5,200.0,5.0,700.0,0.015,0,1,0,0,0,0,1,0,0,0,1,0,True,4.7727e-05
10,8,6.535917071,337.5,3,3,450.0,387.5,300.0,4.0,800.0,0.005,0,0,0,1,1,0,0,0,1,0,0,0,False,0.061710924525
13,12,3.098152467,425.0,4,1,537.5,312.5,400.0,3.0,900.0,0.05,0,0,0,1,0,0,0,1,0,1,0,0,False,0.05960327225
11,4,2.427530401,437.5,3,5,537.5,325.0,300.0,3.0,600.0,0.035,1,0,0,0,0,0,0,1,0,0,0,1,True,3.604e-09
3,12,0.40825274,312.5,2,4,312.5,562.5,200.0,2.0,400.0,0.05,0,1,0,0,1,0,0,0,1,0,0,0,True,4.38625e-13
1,12,2.939908163,587.5,1,1,600.0,437.5,300.0,4.0,900.0,0.01,0,0,0,1,0,0,0,1,0,1,0,0,False,0.025877839975
6,0,3.954687259,587.5,3,2,362.5,487.5,200.0,4.0,600.0,0.045,0,1,0,0,0,0,1,0,0,0,1,0,True,5.8500000000000006e-05
7,8,1.245517417,412.5,4,1,462.5,625.0,300.0,2.0,600.0,0.035,1,0,0,0,0,0,1,0,1,0,0,0,True,3.604e-09
13,3,7.88299056,450.0,2,3,575.0,312.5,400.0,4.0,1000.0,0.05,0,1,0,0,0,0,0,1,1,0,0,0,False,0.025873673125
3,5,2.455676421,425.0,7,3,375.0,487.5,300.0,3.0,500.0,0.03,0,0,1,0,0,0,0,1,0,1,0,0,False,0.001777760075
2,9,2.455591235,325.0,5,2,375.0,587.5,300.0,3.0,700.0,0.045,0,0,0,1,0,0,1,0,0,0,0,1,False,0.0291719896
8,12,1.329345568,362.5,2,1,512.5,425.0,300.0,2.0,500.0,0.05,1,0,0,0,0,0,0,1,0,0,1,0,True,6.53225e-09
9,0,2.641021334,325.0,1,3,350.0,500.0,400.0,4.0,1000.0,0.04,1,0,0,0,0,0,1,0,0,1,0,0,True,7.035000000000001e-07
11,9,3.899947011,312.5,4,7,537.5,462.5,200.0,2.0,400.0,0.035,0,1,0,0,1,0,0,0,1,0,0,0,True,3.124e-07
4,2,3.353647624,450.0,5,5,587.5,462.5,300.0,3.0,500.0,0.005,1,0,0,0,0,0,0,1,0,1,0,0,True,4.1671249999999995e-09
11,5,6.203053601,350.0,2,2,437.5,437.5,300.0,5.0,1100.0,0.035,0,1,0,0,1,0,0,0,1,0,0,0,False,0.0073782744
0,11,4.322487619,587.5,2,1,400.0,612.5,200.0,5.0,900.0,0.01,1,0,0,0,0,1,0,0,1,0,0,0,True,6.7925e-06
10,9,0.55522233,450.0,3,8,337.5,537.5,200.0,1.0,200.0,0.01,0,1,0,0,0,1,0,0,0,1,0,0,True,6.6625e-26
10,7,4.960189767,562.5,1,1,437.5,500.0,300.0,4.0,1100.0,0.03,0,0,0,1,0,1,0,0,1,0,0,0,False,0.045819031375
5,6,0.434995806,512.5,1,1,575.0,325.0,200.0,2.0,300.0,0.03,0,0,1,0,0,1,0,0,0,0,0,1,True,9.1e-06
6,9,0.545120296,450.0,4,1,462.5,575.0,300.0,3.0,700.0,0.03,1,0,0,0,0,0,1,0,0,0,1,0,True,2.9282499999999997e-09
2,6,1.236608401,537.5,2,4,600.0,362.5,200.0,3.0,400.0,0.015,0,0,1,0,0,1,0,0,0,0,0,1,True,0.000196116
3,13,1.490640887,475.0,5,1,550.0,500.0,300.0,3.0,600.0,0.03,1,0,0,0,1,0,0,0,0,1,0,0,True,2.9282499999999997e-09
12,3,6.719151687,325.0,2,2,587.5,462.5,300.0,4.0,800.0,0.05,1,0,0,0,0,0,0,1,0,0,1,0,True,0.00033192095
10,2,2.595303216,362.5,1,1,475.0,362.5,300.0,4.0,900.0,0.025,0,1,0,0,0,0,1,0,0,1,0,0,True,6.990059999999999e-05
4,8,0.238818243,412.5,2,5,587.5,587.5,400.0,2.0,700.0,0.035,1,0,0,0,0,0,0,1,0,0,0,1,True,3.604e-09
7,3,2.084728849,562.5,2,1,437.5,600.0,400.0,3.0,800.0,0.005,1,0,0,0,1,0,0,0,0,0,0,1,True,4.1671249999999995e-09
11,7,1.629496165,537.5,3,2,412.5,412.5,300.0,4.0,900.0,0.01,0,0,1,0,0,0,1,0,1,0,0,0,False,0.00760393205
8,12,1.101200369,600.0,4,4,500.0,550.0,300.0,2.0,500.0,0.02,0,0,0,1,1,0,0,0,0,1,0,0,False,0.002937759
11,5,2.197440418,387.5,4,3,312.5,437.5,300.0,5.0,1100.0,0.015,0,0,1,0,1,0,0,0,0,1,0,0,False,0.00990461975
9,7,0.861814004,337.5,3,2,362.5,525.0,300.0,3.0,900.0,0.05,0,1,0,0,0,0,1,0,0,0,0,1,True,6.604749999999999e-06
9,3,0.357947284,512.5,1,2,537.5,600.0,400.0,3.0,900.0,0.01,0,0,1,0,1,0,0,0,1,0,0,0,False,0.003617776175
10,11,4.692587981,450.0,1,4,550.0,337.5,200.0,3.0,500.0,0.03,0,0,1,0,0,1,0,0,0,0,1,0,False,0.008516811875
0,2,7.860817121,487.5,5,2,325.0,550.0,100.0,2.0,200.0,0.03,0,0,0,1,0,1,0,0,0,1,0,0,False,0.01195845235
5,8,2.302255381,337.5,4,1,375.0,412.5,300.0,3.0,600.0,0.025,1,0,0,0,0,0,0,1,0,1,0,0,True,2.703e-09
6,4,3.538407603,437.5,5,7,362.5,375.0,100.0,2.0,200.0,0.01,0,0,0,1,0,1,0,0,0,0,1,0,True,0.000737438975
5,7,1.091775787,400.0,6,1,350.0,337.5,300.0,2.0,400.0,0.01,0,0,0,1,0,1,0,0,1,0,0,0,False,0.001573367575
5,1,3.085090389,587.5,2,4,487.5,562.5,200.0,3.0,400.0,0.015,0,1,0,0,0,0,1,0,1,0,0,0,True,2.65e-08
10,5,2.067332204,387.5,3,3,350.0,625.0,300.0,4.0,800.0,0.02,0,0,1,0,0,1,0,0,1,0,0,0,False,0.005074032425
4,2,1.563343657,475.0,3,8,350.0,575.0,200.0,1.0,200.0,0.05,0,0,1,0,0,0,1,0,0,0,0,1,True,2.57375e-06
12,6,5.195938638,412.5,1,1,512.5,525.0,300.0,4.0,1000.0,0.035,0,0,0,1,0,0,1,0,0,0,0,1,False,0.055500712
6,8,1.080204692,612.5,4,1,562.5,450.0,300.0,2.0,500.0,0.015,0,0,1,0,0,0,0,1,0,1,0,0,True,0.0005611755
4,0,1.874247859,575.0,3,4,337.5,562.5,200.0,3.0,400.0,0.01,0,1,0,0,1,0,0,0,0,0,1,0,True,3.9975e-10
0,5,1.101438637,587.5,9,6,562.5,425.0,300.0,2.0,400.0,0.01,0,0,1,0,1,0,0,0,0,0,1,0,True,0.00018444075
0,8,2.43448572,500.0,4,6,350.0,437.5,400.0,3.0,700.0,0.005,0,1,0,0,0,1,0,0,1,0,0,0,True,9.66625e-06
13,6,2.890215739,500.0,2,2,562.5,412.5,400.0,3.0,900.0,0.035,0,1,0,0,1,0,0,0,0,0,0,1,True,0.0001385352
5,4,1.633663222,625.0,7,8,525.0,450.0,100.0,1.0,100.0,0.04,0,0,1,0,0,1,0,0,0,0,0,1,True,3.2970000000000004e-11
10,3,1.917371468,337.5,2,1,387.5,550.0,200.0,4.0,700.0,0.005,0,1,0,0,0,1,0,0,1,0,0,0,True,2.936875e-06
9,7,5.517482921,600.0,3,1,575.0,412.5,300.0,3.0,900.0,0.02,0,1,0,0,0,0,1,0,0,0,0,1,False,0.00170557805
0,10,7.090572042,575.0,2,4,375.0,425.0,200.0,5.0,900.0,0.045,1,0,0,0,1,0,0,0,0,0,1,0,True,0.0009516169
4,1,6.226575511,587.5,8,6,525.0,500.0,300.0,2.0,400.0,0.01,0,0,0,1,0,0,1,0,0,1,0,0,False,0.020766715775
11,5,1.566310281,387.5,3,1,525.0,400.0,300.0,4.0,700.0,0.01,1,0,0,0,0,0,1,0,1,0,0,0,True,2.9282499999999997e-09
12,6,4.047105104,612.5,1,4,350.0,487.5,400.0,4.0,1100.0,0.05,0,0,1,0,0,0,0,1,1,0,0,0,False,0.05941089205
8,13,1.386471079,337.5,3,6,350.0,375.0,300.0,2.0,500.0,0.025,0,1,0,0,1,0,0,0,1,0,0,0,True,2.154e-09
3,8,4.185184723,487.5,2,4,437.5,625.0,300.0,3.0,800.0,0.04,0,0,1,0,0,1,0,0,0,1,0,0,False,0.0278900706
6,3,3.222102001,612.5,4,2,375.0,512.5,300.0,4.0,600.0,0.01,0,0,0,1,0,0,0,1,0,1,0,0,False,0.016344432975
4,13,1.490383099,612.5,5,5,512.5,625.0,300.0,1.0,300.0,0.045,0,1,0,0,0,0,0,1,0,0,0,1,True,6.695000000000002e-14
11,8,4.171362516,500.0,3,3,512.5,525.0,300.0,3.0,600.0,0.01,0,1,0,0,0,0,0,1,0,1,0,0,True,4.161755e-05
6,4,0.987847453,500.0,7,8,575.0,612.5,200.0,1.0,200.0,0.05,0,0,0,1,1,0,0,0,0,0,1,0,True,6.40175e-05
3,10,2.057128535,312.5,1,4,575.0,425.0,200.0,4.0,800.0,0.045,0,0,0,1,0,0,1,0,0,0,1,0,False,0.03247070645
5,10,4.272384189,425.0,1,3,325.0,575.0,300.0,4.0,800.0,0.025,0,1,0,0,0,0,1,0,1,0,0,0,True,0.0003070836
1,8,3.098051069,612.5,1,1,412.5,612.5,400.0,4.0,800.0,0.005,0,0,1,0,0,0,0,1,0,0,1,0,False,0.0168163376625
8,3,0.779554388,462.5,1,1,550.0,512.5,400.0,2.0,600.0,0.04,1,0,0,0,0,0,0,1,0,0,0,1,True,4.7302499999999995e-09
11,3,3.463951107,575.0,1,3,487.5,475.0,200.0,4.0,700.0,0.005,0,0,1,0,0,0,1,0,0,1,0,0,False,0.014586964175
3,13,0.738939037,512.5,5,1,362.5,375.0,400.0,4.0,1000.0,0.05,0,0,1,0,0,1,0,0,1,0,0,0,False,0.01359964715
11,12,3.702441336,550.0,2,1,425.0,500.0,200.0,4.0,800.0,0.01,1,0,0,0,0,0,0,1,0,1,0,0,True,4.5825e-07
2,5,6.007131563,337.5,6,2,537.5,350.0,200.0,3.0,500.0,0.015,0,0,0,1,0,1,0,0,0,0,1,0,False,0.0195601385
10,12,0.692091341,537.5,5,3,537.5,450.0,200.0,2.0,400.0,0.005,0,1,0,0,0,1,0,0,0,0,0,1,True,1.9425e-12
12,13,2.702838238,512.5,4,5,612.5,612.5,400.0,3.0,900.0,0.005,0,0,0,1,0,1,0,0,0,1,0,0,False,0.0321538079875
1,8,7.427451637,437.5,1,2,462.5,400.0,300.0,3.0,700.0,0.035,0,0,1,0,0,0,1,0,0,0,0,1,False,0.0433245452
2,11,6.470033903,462.5,2,3,550.0,525.0,200.0,5.0,900.0,0.025,0,1,0,0,1,0,0,0,1,0,0,0,False,0.0037003743
5,13,4.755091714,550.0,2,1,487.5,425.0,400.0,3.0,800.0,0.005,0,0,1,0,0,0,1,0,0,0,1,0,False,0.0301332736
6,9,4.045475585,400.0,3,2,412.5,425.0,300.0,4.0,800.0,0.025,0,0,0,1,0,0,1,0,1,0,0,0,False,0.025688373
8,10,2.826791998,350.0,6,2,337.5,562.5,400.0,3.0,800.0,0.02,0,1,0,0,0,0,0,1,0,0,0,1,True,3.5796750000000006e-05
6,3,4.773947221,462.5,1,2,362.5,337.5,300.0,4.0,600.0,0.05,0,1,0,0,0,0,1,0,0,0,1,0,True,0.000244021225
4,0,1.067460406,362.5,5,6,312.5,562.5,200.0,3.0,400.0,0.04,1,0,0,0,1,0,0,0,1,0,0,0,True,4.7302499999999995e-09
13,0,4.410925809,437.5,1,2,525.0,400.0,200.0,4.0,500.0,0.04,0,0,1,0,0,0,0,1,0,0,0,1,False,0.01203699735
3,6,2.14387495,462.5,3,5,500.0,337.5,300.0,3.0,700.0,0.05,1,0,0,0,0,0,1,0,0,1,0,0,True,6.53225e-09
3,11,2.13266924,450.0,1,1,312.5,400.0,200.0,3.0,500.0,0.03,0,0,1,0,0,0,0,1,0,1,0,0,False,0.001693840525
2,3,1.684417282,362.5,2,5,362.5,512.5,100.0,3.0,300.0,0.035,0,1,0,0,0,0,1,0,0,1,0,0,True,1.176e-13
2,9,2.782651446,550.0,3,2,512.5,387.5,300.0,3.0,800.0,0.035,0,0,0,1,0,1,0,0,0,0,1,0,False,0.0251905648
1,10,0.80317834,450.0,1,3,312.5,400.0,300.0,5.0,1200.0,0.035,0,1,0,0,0,0,0,1,0,0,1,0,True,4.71652e-05
13,1,0.864416662,462.5,3,4,500.0,450.0,200.0,3.0,400.0,0.03,0,0,1,0,1,0,0,0,0,0,1,0,True,0.00013638755
6,12,3.370757235,450.0,2,1,612.5,362.5,300.0,4.0,700.0,0.05,0,0,1,0,1,0,0,0,0,0,0,1,False,0.021466006625
2,12,9.291611417,612.5,3,1,375.0,575.0,200.0,3.0,500.0,0.03,0,0,0,1,0,0,1,0,0,0,0,1,False,0.045819031375
2,9,2.1754301,325.0,1,2,562.5,437.5,200.0,3.0,500.0,0.015,1,0,0,0,1,0,0,0,0,1,0,0,True,2.2525e-09
0,3,7.457975399,587.5,2,2,612.5,312.5,300.0,5.0,800.0,0.03,0,0,0,1,0,0,1,0,0,0,0,1,False,0.045819031375
4,8,2.022213416,625.0,1,6,512.5,412.5,300.0,2.0,500.0,0.035,1,0,0,0,0,0,1,0,0,1,0,0,True,3.604e-09
7,1,3.948211414,600.0,7,1,600.0,525.0,300.0,3.0,700.0,0.03,1,0,0,0,1,0,0,0,1,0,0,0,True,1.5275000000000001e-07
9,13,1.916294757,562.5,2,1,450.0,475.0,400.0,2.0,700.0,0.04,1,0,0,0,0,0,0,1,0,0,1,0,True,4.7302499999999995e-09
9,11,0.352720666,462.5,3,5,387.5,425.0,200.0,2.0,300.0,0.01,1,0,0,0,1,0,0,0,0,0,1,0,True,2.9282499999999997e-09
13,9,2.204164026,475.0,1,1,362.5,587.5,200.0,2.0,400.0,0.035,0,0,0,1,0,0,0,1,0,0,0,1,False,0.005306814
13,8,1.294769861,412.5,3,8,437.5,350.0,400.0,1.0,400.0,0.015,1,0,0,0,0,0,1,0,1,0,0,0,True,2.2525e-09
11,2,6.78041001,562.5,3,3,400.0,400.0,300.0,4.0,800.0,0.05,0,0,0,1,1,0,0,0,0,1,0,0,False,0.1022116853749999
2,0,0.925718842,475.0,2,3,462.5,450.0,100.0,2.0,200.0,0.005,0,0,0,1,0,1,0,0,0,0,1,0,True,4.9734475e-05
5,8,3.981801772,375.0,3,2,425.0,600.0,300.0,3.0,600.0,0.025,0,0,0,1,0,1,0,0,0,1,0,0,False,0.0170005914
0,1,6.663654342,312.5,9,5,575.0,475.0,100.0,3.0,300.0,0.045,1,0,0,0,1,0,0,0,0,0,0,1,True,5.856499999999999e-09
12,13,0.695778017,562.5,1,2,400.0,375.0,200.0,2.0,400.0,0.01,0,0,0,1,1,0,0,0,0,0,0,1,False,0.0014386632
12,10,2.381549304,587.5,4,4,425.0,550.0,200.0,3.0,600.0,0.01,0,0,0,1,1,0,0,0,0,0,0,1,False,0.010586903925
10,8,5.730649722,575.0,4,3,362.5,375.0,300.0,4.0,800.0,0.015,0,1,0,0,0,1,0,0,0,0,0,1,False,0.00113427525
11,6,4.591087393,625.0,1,1,425.0,525.0,300.0,4.0,800.0,0.02,1,0,0,0,0,0,0,1,0,1,0,0,True,3.1900000000000004e-06
10,13,3.901449877,362.5,7,1,337.5,400.0,400.0,3.0,900.0,0.005,1,0,0,0,1,0,0,0,0,0,0,1,True,4.028375e-06
8,5,3.071564063,437.5,1,6,487.5,312.5,300.0,2.0,400.0,0.025,0,0,0,1,0,1,0,0,0,1,0,0,False,0.0059084082
12,11,0.259425533,575.0,5,8,400.0,462.5,100.0,1.0,100.0,0.005,0,1,0,0,0,0,0,1,0,0,0,1,True,6.475000000000001e-30
12,1,9.578292894,350.0,2,4,387.5,587.5,200.0,4.0,600.0,0.015,0,1,0,0,1,0,0,0,0,0,1,0,False,0.0062324155
1,12,3.472816977,450.0,2,1,600.0,475.0,200.0,4.0,600.0,0.005,0,0,0,1,1,0,0,0,0,0,0,1,False,0.024756023825
0,8,4.728609379,350.0,5,4,500.0,362.5,400.0,3.0,700.0,0.05,0,0,1,0,0,0,0,1,0,0,1,0,False,0.033758010425
8,11,1.603571745,400.0,1,3,337.5,562.5,300.0,3.0,600.0,0.01,0,0,1,0,0,0,0,1,0,1,0,0,False,0.002016564225
6,11,8.616176617,350.0,6,3,512.5,550.0,300.0,4.0,800.0,0.025,1,0,0,0,0,0,0,1,0,0,0,1,False,0.0011586696
6,8,2.583487071,475.0,4,6,625.0,375.0,300.0,3.0,700.0,0.045,0,0,0,1,0,0,0,1,0,0,1,0,False,0.0302187795
5,2,0.904865858,312.5,5,1,425.0,400.0,300.0,2.0,400.0,0.005,0,0,0,1,0,0,1,0,0,0,1,0,False,0.0021503054125
9,7,6.158673223,400.0,3,4,550.0,550.0,300.0,3.0,900.0,0.005,0,0,0,1,0,0,0,1,0,0,0,1,False,0.0638639499
1,10,2.825053378,500.0,5,1,362.5,462.5,300.0,5.0,1200.0,0.02,0,1,0,0,0,1,0,0,0,1,0,0,True,0.00047476495
11,3,3.763493137,600.0,1,6,375.0,575.0,200.0,4.0,800.0,0.05,0,1,0,0,1,0,0,0,0,0,0,1,True,0.0003901993499999
8,13,1.82111368,500.0,4,3,312.5,437.5,300.0,2.0,600.0,0.01,0,0,1,0,0,0,0,1,0,1,0,0,False,0.002453481225
5,1,4.266980344,600.0,2,5,400.0,350.0,200.0,4.0,600.0,0.01,0,0,1,0,0,0,1,0,0,1,0,0,False,0.0105260805
7,5,1.71829539,437.5,3,1,325.0,475.0,300.0,3.0,600.0,0.005,0,1,0,0,1,0,0,0,0,0,1,0,True,2.8906250000000004e-07
8,6,2.615938585,400.0,3,4,437.5,600.0,300.0,3.0,500.0,0.05,0,1,0,0,0,1,0,0,1,0,0,0,True,3.12475e-07
11,9,0.341790001,562.5,1,7,350.0,550.0,200.0,2.0,400.0,0.05,0,0,1,0,0,1,0,0,0,0,0,1,True,0.0001760271
12,2,7.898061804,400.0,3,5,350.0,612.5,300.0,3.0,700.0,0.02,0,0,0,1,0,0,1,0,0,1,0,0,False,0.038769949625
0,13,0.917857935,537.5,6,5,337.5,437.5,200.0,2.0,300.0,0.04,0,0,1,0,0,0,0,1,0,0,0,1,True,2.8245e-05
1,11,5.205036769,537.5,3,4,337.5,525.0,300.0,5.0,1000.0,0.04,0,0,0,1,0,0,0,1,1,0,0,0,False,0.0691234498499999
0,8,3.881909203,625.0,7,2,337.5,312.5,300.0,4.0,700.0,0.005,0,0,0,1,0,0,0,1,0,0,1,0,False,0.0350064955
2,0,1.493378983,587.5,5,1,412.5,350.0,100.0,2.0,200.0,0.025,0,1,0,0,0,1,0,0,0,1,0,0,True,2.3160000000000006e-21
9,8,0.258523465,525.0,3,10,437.5,450.0,300.0,1.0,300.0,0.05,1,0,0,0,0,1,0,0,1,0,0,0,True,6.53225e-09
4,9,10.79926112,600.0,2,3,512.5,562.5,400.0,3.0,900.0,0.04,0,1,0,0,1,0,0,0,0,0,1,0,False,0.0412910421
5,3,3.586965665,537.5,3,1,450.0,550.0,200.0,3.0,400.0,0.04,0,1,0,0,0,1,0,0,0,1,0,0,True,2.541000000000001e-07
4,12,2.325278654,562.5,1,4,525.0,600.0,300.0,3.0,700.0,0.045,1,0,0,0,0,0,0,1,0,0,1,0,True,5.856499999999999e-09
11,13,1.441275703,325.0,2,4,312.5,400.0,200.0,2.0,300.0,0.05,1,0,0,0,0,0,1,0,0,0,1,0,True,6.53225e-09
13,7,2.653079179,362.5,1,5,362.5,625.0,300.0,2.0,600.0,0.02,0,1,0,0,0,0,0,1,0,0,1,0,True,2.002e-06
9,7,10.68017203,512.5,3,4,312.5,387.5,300.0,3.0,800.0,0.04,1,0,0,0,0,0,0,1,0,0,0,1,False,0.0093458421
7,12,1.227157225,312.5,2,2,350.0,425.0,300.0,3.0,800.0,0.02,0,0,1,0,1,0,0,0,0,1,0,0,False,0.0035239952
8,12,1.466961738,600.0,4,1,625.0,425.0,400.0,2.0,600.0,0.015,1,0,0,0,0,0,1,0,1,0,0,0,True,2.2525e-09
8,9,2.098288827,625.0,1,10,487.5,500.0,400.0,2.0,600.0,0.05,0,0,1,0,0,0,0,1,1,0,0,0,False,0.0075540911
1,9,3.488047349,625.0,3,1,387.5,412.5,200.0,4.0,600.0,0.045,0,1,0,0,0,0,0,1,0,0,0,1,True,2.548e-05
10,2,9.235648248,325.0,2,4,600.0,537.5,300.0,4.0,1000.0,0.005,0,0,1,0,0,1,0,0,0,0,0,1,False,0.061356466375
2,13,1.630012873,325.0,4,4,312.5,462.5,400.0,3.0,900.0,0.04,0,0,1,0,1,0,0,0,0,0,0,1,False,0.0102862347
0,11,9.967533864,587.5,2,3,350.0,512.5,200.0,4.0,600.0,0.02,0,0,0,1,0,1,0,0,0,1,0,0,False,0.038769949625
0,2,2.51837369,450.0,8,2,387.5,350.0,100.0,2.0,200.0,0.025,0,0,0,1,0,1,0,0,1,0,0,0,True,0.0002471145
7,6,1.181699452,525.0,1,1,612.5,525.0,300.0,3.0,500.0,0.005,1,0,0,0,0,0,0,1,0,1,0,0,True,4.1671249999999995e-09
11,5,1.655453603,625.0,1,5,575.0,387.5,300.0,4.0,700.0,0.005,1,0,0,0,0,0,1,0,0,1,0,0,True,4.1671249999999995e-09
8,11,0.785008826,537.5,2,7,312.5,500.0,400.0,3.0,700.0,0.005,1,0,0,0,0,0,0,1,0,1,0,0,True,4.1671249999999995e-09
10,1,3.121943481,537.5,1,4,625.0,462.5,300.0,5.0,1100.0,0.025,0,1,0,0,1,0,0,0,1,0,0,0,True,0.0004591836
10,12,1.715066952,612.5,5,5,450.0,412.5,200.0,2.0,300.0,0.03,0,0,0,1,0,1,0,0,0,0,1,0,True,0.0009934717
7,5,2.542988996,550.0,4,2,600.0,500.0,300.0,3.0,600.0,0.02,0,0,0,1,1,0,0,0,0,0,1,0,False,0.009999350625
12,6,0.846981814,625.0,2,2,512.5,312.5,300.0,4.0,1000.0,0.03,0,1,0,0,0,0,1,0,0,0,0,1,True,8.2875e-06
12,2,4.43692114,537.5,1,1,575.0,550.0,200.0,4.0,700.0,0.03,1,0,0,0,0,0,0,1,1,0,0,0,True,5.9475e-07
